timestamp,sensor_id,intersection_name,vehicle_count,average_speed_kmh,weather_condition
2026-04-10T10:17:29Z,SENS-002,Gachibowli Junction,77,42.53,Cloudy
2026-04-10T10:19:55Z,SENS-003,Ameerpet Crossroads,98,29.23,Cloudy
2026-04-10T10:20:13Z,SENS-012,PVNR Expressway Toll,126,21.28,Clear
2026-04-10T10:27:46Z,SENS-005,Tank Bund Road,122,32.25,Clear
2026-04-10T10:36:22Z,SENS-011,Mehdipatnam Bus Stand,173,21.53,Cloudy
2026-04-10T10:36:28Z,SENS-003,Ameerpet Crossroads,188,15.59,Clear
2026-04-10T10:39:02Z,SENS-004,Madhapur IT Corridor,124,19.28,Fog
2026-04-10T10:40:47Z,SENS-002,Gachibowli Junction,136,23.06,Fog
2026-04-10T10:43:09Z,SENS-002,Gachibowli Junction,128,6.36,Fog
2026-04-10T10:45:18Z,SENS-002,Gachibowli Junction,73,16.69,Heavy Rain
2026-04-10T10:46:28Z,SENS-004,Madhapur IT Corridor,181,18.1,Clear
2026-04-10T10:52:54Z,SENS-012,PVNR Expressway Toll,87,16.59,Cloudy
2026-04-10T10:54:16Z,SENS-012,PVNR Expressway Toll,83,32.99,Cloudy
2026-04-10T10:54:16Z,SENS-002,Gachibowli Junction,192,8.01,Clear
2026-04-10T10:57:07Z,SENS-002,Gachibowli Junction,90,49.94,Clear
2026-04-10T10:57:52Z,SENS-007,Begumpet Flyover,113,13.17,Cloudy
2026-04-10T11:03:45Z,SENS-007,Begumpet Flyover,38,22.45,Drizzle
2026-04-10T11:05:12Z,SENS-004,Madhapur IT Corridor,35,33.76,Cloudy
2026-04-10T11:09:45Z,SENS-009,Kukatpally Housing Board,86,45.53,Clear
2026-04-10T11:13:34Z,SENS-007,Begumpet Flyover,58,22.46,Light Rain
2026-04-10T11:17:32Z,SENS-007,Begumpet Flyover,61,51.73,Cloudy
2026-04-10T11:18:02Z,SENS-002,Gachibowli Junction,69,57.1,Clear
2026-04-10T11:25:21Z,SENS-002,Gachibowli Junction,68,26.17,Clear
2026-04-10T11:31:21Z,SENS-007,Begumpet Flyover,48,38.52,Clear
2026-04-10T11:34:20Z,SENS-005,Tank Bund Road,78,14.63,Cloudy
2026-04-10T11:40:37Z,SENS-010,Secunderabad Clock Tower,42,26.5,Fog
2026-04-10T11:48:04Z,SENS-002,Gachibowli Junction,46,39.88,Clear
2026-04-10T11:53:48Z,SENS-006,Hitech City Signal,40,53.81,Cloudy
2026-04-10T11:55:21Z,SENS-005,Tank Bund Road,35,51.51,Clear
2026-04-10T12:01:54Z,SENS-007,Begumpet Flyover,60,19.43,Light Rain
2026-04-10T12:04:03Z,SENS-008,LB Nagar Crossroads,30,20.61,Heavy Rain
2026-04-10T12:18:03Z,SENS-007,Begumpet Flyover,33,18.15,Fog
2026-04-10T12:21:31Z,SENS-007,Begumpet Flyover,63,31.09,Heavy Rain
2026-04-10T12:21:51Z,SENS-007,Begumpet Flyover,53,43.9,Clear
2026-04-10T12:23:42Z,SENS-006,Hitech City Signal,69,18.93,Cloudy
2026-04-10T12:30:16Z,SENS-008,LB Nagar Crossroads,68,53.4,Clear
2026-04-10T12:35:41Z,SENS-006,Hitech City Signal,42,51.12,Light Rain
2026-04-10T12:36:41Z,SENS-009,Kukatpally Housing Board,43,55.71,Cloudy
2026-04-10T12:48:40Z,SENS-009,Kukatpally Housing Board,28,22.0,Fog
2026-04-10T12:54:45Z,SENS-010,Secunderabad Clock Tower,76,27.19,Drizzle
2026-04-10T12:54:54Z,SENS-007,Begumpet Flyover,39,59.74,Clear
2026-04-10T12:58:16Z,SENS-001,Jubilee Hills Checkpost,64,46.91,Clear
2026-04-10T13:00:35Z,SENS-004,Madhapur IT Corridor,45,25.6,Clear
2026-04-10T13:01:36Z,SENS-004,Madhapur IT Corridor,48,40.37,Fog
2026-04-10T13:06:36Z,SENS-005,Tank Bund Road,45,37.85,Light Rain
2026-04-10T13:08:00Z,SENS-001,Jubilee Hills Checkpost,35,26.49,Clear
2026-04-10T13:09:01Z,SENS-008,LB Nagar Crossroads,86,29.28,Cloudy
2026-04-10T13:12:36Z,SENS-004,Madhapur IT Corridor,56,40.38,Clear
2026-04-10T13:14:31Z,SENS-003,Ameerpet Crossroads,65,16.9,Fog
2026-04-10T13:17:06Z,SENS-010,Secunderabad Clock Tower,47,40.23,Clear
2026-04-10T13:18:33Z,SENS-011,Mehdipatnam Bus Stand,86,40.19,Cloudy
2026-04-10T13:26:21Z,SENS-011,Mehdipatnam Bus Stand,34,32.7,Cloudy
2026-04-10T13:34:16Z,SENS-002,Gachibowli Junction,82,38.65,Cloudy
2026-04-10T13:40:54Z,SENS-009,Kukatpally Housing Board,71,15.35,Drizzle
2026-04-10T13:47:51Z,SENS-009,Kukatpally Housing Board,49,39.2,Clear
2026-04-10T13:52:05Z,SENS-008,LB Nagar Crossroads,82,46.23,Clear
2026-04-10T14:00:15Z,SENS-011,Mehdipatnam Bus Stand,36,20.16,Fog
2026-04-10T14:08:47Z,SENS-003,Ameerpet Crossroads,38,60.34,Cloudy
2026-04-10T14:14:50Z,SENS-004,Madhapur IT Corridor,41,25.68,Clear
2026-04-10T14:18:10Z,SENS-005,Tank Bund Road,58,54.32,Cloudy
2026-04-10T14:23:07Z,SENS-007,Begumpet Flyover,46,26.62,Heavy Rain
2026-04-10T14:26:17Z,SENS-006,Hitech City Signal,71,14.3,Cloudy
2026-04-10T14:27:58Z,SENS-004,Madhapur IT Corridor,55,40.26,Clear
2026-04-10T14:28:49Z,SENS-009,Kukatpally Housing Board,75,42.54,Cloudy
2026-04-10T14:29:22Z,SENS-009,Kukatpally Housing Board,40,26.21,Cloudy
2026-04-10T14:29:57Z,SENS-010,Secunderabad Clock Tower,42,31.86,Light Rain
2026-04-10T14:36:15Z,SENS-012,PVNR Expressway Toll,34,65.76,Clear
2026-04-10T14:36:32Z,SENS-003,Ameerpet Crossroads,32,31.9,Drizzle
2026-04-10T14:38:03Z,SENS-005,Tank Bund Road,41,47.7,Cloudy
2026-04-10T14:42:27Z,SENS-009,Kukatpally Housing Board,73,44.86,Clear
2026-04-10T14:44:58Z,SENS-002,Gachibowli Junction,71,19.92,Drizzle
2026-04-10T14:46:06Z,SENS-009,Kukatpally Housing Board,39,33.25,Clear
2026-04-10T14:50:29Z,SENS-005,Tank Bund Road,37,61.77,Cloudy
2026-04-10T14:50:53Z,SENS-005,Tank Bund Road,76,45.5,Light Rain
2026-04-10T14:59:56Z,SENS-001,Jubilee Hills Checkpost,54,26.77,Clear
2026-04-10T15:07:00Z,SENS-010,Secunderabad Clock Tower,63,30.43,Heavy Rain
2026-04-10T15:09:10Z,SENS-009,Kukatpally Housing Board,48,44.89,Cloudy
2026-04-10T15:19:17Z,SENS-002,Gachibowli Junction,60,37.23,Clear
2026-04-10T15:24:25Z,SENS-008,LB Nagar Crossroads,79,15.02,Clear
2026-04-10T15:28:03Z,SENS-001,Jubilee Hills Checkpost,63,31.14,Drizzle
2026-04-10T15:32:21Z,SENS-003,Ameerpet Crossroads,64,37.14,Heavy Rain
2026-04-10T15:32:55Z,SENS-004,Madhapur IT Corridor,66,20.64,Clear
2026-04-10T15:45:09Z,SENS-001,Jubilee Hills Checkpost,61,13.65,Fog
2026-04-10T15:55:37Z,SENS-006,Hitech City Signal,83,14.31,Clear
2026-04-10T15:58:42Z,SENS-011,Mehdipatnam Bus Stand,70,41.24,Clear
2026-04-10T16:00:17Z,SENS-012,PVNR Expressway Toll,61,29.46,Fog
2026-04-10T16:04:19Z,SENS-005,Tank Bund Road,43,35.92,Clear
2026-04-10T16:15:05Z,SENS-005,Tank Bund Road,39,49.11,Clear
2026-04-10T16:18:03Z,SENS-005,Tank Bund Road,67,48.02,Cloudy
2026-04-10T16:25:27Z,SENS-003,Ameerpet Crossroads,63,46.1,Light Rain
2026-04-10T16:33:19Z,SENS-011,Mehdipatnam Bus Stand,22,36.8,Heavy Rain
2026-04-10T16:33:20Z,SENS-001,Jubilee Hills Checkpost,68,52.38,Clear
2026-04-10T16:34:09Z,SENS-004,Madhapur IT Corridor,30,65.16,Clear
2026-04-10T16:39:03Z,SENS-009,Kukatpally Housing Board,35,52.07,Light Rain
2026-04-10T16:39:37Z,SENS-011,Mehdipatnam Bus Stand,78,28.34,Cloudy
2026-04-10T16:42:08Z,SENS-006,Hitech City Signal,36,56.33,Cloudy
2026-04-10T17:00:59Z,SENS-010,Secunderabad Clock Tower,106,12.94,Clear
2026-04-10T17:02:10Z,SENS-011,Mehdipatnam Bus Stand,74,47.7,Light Rain
2026-04-10T17:05:19Z,SENS-008,LB Nagar Crossroads,75,29.12,Drizzle
2026-04-10T17:08:17Z,SENS-002,Gachibowli Junction,93,39.69,Cloudy
2026-04-10T17:11:53Z,SENS-011,Mehdipatnam Bus Stand,100,21.26,Heavy Rain
2026-04-10T17:12:40Z,SENS-012,PVNR Expressway Toll,140,32.88,Clear
2026-04-10T17:18:09Z,SENS-011,Mehdipatnam Bus Stand,158,7.08,Cloudy
2026-04-10T17:18:59Z,SENS-005,Tank Bund Road,127,9.1,Heavy Rain
2026-04-10T17:21:06Z,SENS-012,PVNR Expressway Toll,145,28.0,Cloudy
2026-04-10T17:29:08Z,SENS-011,Mehdipatnam Bus Stand,111,40.9,Clear
2026-04-10T17:29:29Z,SENS-002,Gachibowli Junction,187,11.44,Clear
2026-04-10T17:42:55Z,SENS-012,PVNR Expressway Toll,94,16.93,Clear
2026-04-10T17:45:12Z,SENS-007,Begumpet Flyover,116,27.41,Heavy Rain
2026-04-10T17:47:45Z,SENS-005,Tank Bund Road,174,14.42,Cloudy
2026-04-10T17:49:52Z,SENS-008,LB Nagar Crossroads,102,40.31,Cloudy
2026-04-10T17:51:34Z,SENS-006,Hitech City Signal,196,18.09,Clear
2026-04-10T17:53:31Z,SENS-003,Ameerpet Crossroads,141,20.44,Clear
2026-04-10T18:03:08Z,SENS-007,Begumpet Flyover,188,11.19,Clear
2026-04-10T18:11:07Z,SENS-011,Mehdipatnam Bus Stand,171,15.13,Light Rain
2026-04-10T18:13:52Z,SENS-005,Tank Bund Road,171,21.45,Cloudy
2026-04-10T18:14:23Z,SENS-008,LB Nagar Crossroads,111,37.6,Light Rain
2026-04-10T18:16:53Z,SENS-011,Mehdipatnam Bus Stand,188,15.88,Clear
2026-04-10T18:17:28Z,SENS-006,Hitech City Signal,142,33.94,Clear
2026-04-10T18:24:24Z,SENS-003,Ameerpet Crossroads,115,31.97,Cloudy
2026-04-10T18:31:50Z,SENS-010,Secunderabad Clock Tower,169,10.32,Drizzle
2026-04-10T18:35:00Z,SENS-009,Kukatpally Housing Board,196,13.45,Clear
2026-04-10T18:35:12Z,SENS-009,Kukatpally Housing Board,194,6.36,Clear
2026-04-10T18:38:40Z,SENS-007,Begumpet Flyover,132,35.27,Cloudy
2026-04-10T18:44:37Z,SENS-009,Kukatpally Housing Board,115,30.78,Clear
2026-04-10T18:46:10Z,SENS-008,LB Nagar Crossroads,112,38.61,Cloudy
2026-04-10T18:46:14Z,SENS-005,Tank Bund Road,104,36.57,Clear
2026-04-10T18:48:43Z,SENS-004,Madhapur IT Corridor,110,14.63,Light Rain
2026-04-10T19:06:47Z,SENS-006,Hitech City Signal,160,8.06,Clear
2026-04-10T19:08:04Z,SENS-006,Hitech City Signal,136,10.97,Fog
2026-04-10T19:11:07Z,SENS-003,Ameerpet Crossroads,81,39.9,Light Rain
2026-04-10T19:12:25Z,SENS-009,Kukatpally Housing Board,184,15.32,Clear
2026-04-10T19:14:23Z,SENS-007,Begumpet Flyover,136,25.81,Clear
2026-04-10T19:14:41Z,SENS-002,Gachibowli Junction,190,12.75,Cloudy
2026-04-10T19:16:02Z,SENS-012,PVNR Expressway Toll,97,32.16,Light Rain
2026-04-10T19:16:22Z,SENS-002,Gachibowli Junction,198,16.65,Clear
2026-04-10T19:16:57Z,SENS-001,Jubilee Hills Checkpost,172,22.02,Cloudy
2026-04-10T19:21:13Z,SENS-003,Ameerpet Crossroads,136,14.52,Heavy Rain
2026-04-10T19:32:48Z,SENS-010,Secunderabad Clock Tower,89,29.33,Cloudy
2026-04-10T19:34:14Z,SENS-005,Tank Bund Road,122,23.67,Cloudy
2026-04-10T19:34:59Z,SENS-012,PVNR Expressway Toll,183,23.84,Clear
2026-04-10T19:42:56Z,SENS-009,Kukatpally Housing Board,155,15.53,Clear
2026-04-10T19:43:17Z,SENS-007,Begumpet Flyover,104,13.87,Clear
2026-04-10T19:58:42Z,SENS-001,Jubilee Hills Checkpost,78,11.92,Heavy Rain
2026-04-10T20:05:06Z,SENS-001,Jubilee Hills Checkpost,49,63.02,Clear
2026-04-10T20:06:43Z,SENS-008,LB Nagar Crossroads,49,29.12,Cloudy
2026-04-10T20:14:34Z,SENS-006,Hitech City Signal,52,38.84,Clear
2026-04-10T20:23:26Z,SENS-010,Secunderabad Clock Tower,69,26.81,Cloudy
2026-04-10T20:25:29Z,SENS-001,Jubilee Hills Checkpost,87,16.49,Clear
2026-04-10T20:41:24Z,SENS-002,Gachibowli Junction,54,38.11,Light Rain
2026-04-10T20:42:29Z,SENS-007,Begumpet Flyover,59,27.85,Light Rain
2026-04-10T20:58:43Z,SENS-010,Secunderabad Clock Tower,42,31.51,Clear
2026-04-10T20:58:57Z,SENS-008,LB Nagar Crossroads,27,25.52,Light Rain
2026-04-10T21:08:38Z,SENS-008,LB Nagar Crossroads,32,28.9,Clear
2026-04-10T21:12:42Z,SENS-008,LB Nagar Crossroads,81,45.08,Clear
2026-04-10T21:12:52Z,SENS-009,Kukatpally Housing Board,45,21.67,Cloudy
2026-04-10T21:15:31Z,SENS-005,Tank Bund Road,62,56.97,Clear
2026-04-10T21:18:07Z,SENS-003,Ameerpet Crossroads,39,37.45,Clear
2026-04-10T21:31:22Z,SENS-008,LB Nagar Crossroads,85,13.41,Cloudy
2026-04-10T21:34:15Z,SENS-001,Jubilee Hills Checkpost,46,65.04,Clear
2026-04-10T21:35:01Z,SENS-012,PVNR Expressway Toll,50,25.12,Cloudy
2026-04-10T21:38:43Z,SENS-005,Tank Bund Road,80,49.43,Cloudy
2026-04-10T21:43:08Z,SENS-010,Secunderabad Clock Tower,80,16.67,Cloudy
2026-04-10T22:01:51Z,SENS-006,Hitech City Signal,26,26.92,Light Rain
2026-04-10T22:02:11Z,SENS-009,Kukatpally Housing Board,5,36.5,Cloudy
2026-04-10T22:06:56Z,SENS-012,PVNR Expressway Toll,28,48.66,Light Rain
2026-04-10T22:12:44Z,SENS-002,Gachibowli Junction,34,27.2,Clear
2026-04-10T22:15:58Z,SENS-008,LB Nagar Crossroads,16,44.35,Clear
2026-04-10T22:16:30Z,SENS-008,LB Nagar Crossroads,8,28.18,Fog
2026-04-10T22:19:25Z,SENS-008,LB Nagar Crossroads,39,55.17,Clear
2026-04-10T22:20:03Z,SENS-002,Gachibowli Junction,20,47.49,Light Rain
2026-04-10T22:23:39Z,SENS-009,Kukatpally Housing Board,38,66.95,Clear
2026-04-10T22:27:39Z,SENS-008,LB Nagar Crossroads,14,23.52,Cloudy
2026-04-10T22:30:40Z,SENS-003,Ameerpet Crossroads,36,41.09,Cloudy
2026-04-10T22:43:20Z,SENS-008,LB Nagar Crossroads,17,70.09,Clear
2026-04-10T22:44:20Z,SENS-008,LB Nagar Crossroads,5,31.66,Clear
2026-04-10T22:46:55Z,SENS-012,PVNR Expressway Toll,14,21.14,Heavy Rain
2026-04-10T22:53:20Z,SENS-010,Secunderabad Clock Tower,12,41.26,Fog
2026-04-10T22:53:39Z,SENS-004,Madhapur IT Corridor,27,52.43,Cloudy
2026-04-10T22:54:19Z,SENS-012,PVNR Expressway Toll,38,59.51,Clear
2026-04-10T22:57:54Z,SENS-001,Jubilee Hills Checkpost,12,26.43,Clear
2026-04-10T23:10:12Z,SENS-011,Mehdipatnam Bus Stand,32,61.57,Cloudy
2026-04-10T23:18:40Z,SENS-004,Madhapur IT Corridor,11,54.3,Cloudy
2026-04-10T23:23:37Z,SENS-004,Madhapur IT Corridor,21,57.09,Cloudy
2026-04-10T23:26:44Z,SENS-009,Kukatpally Housing Board,18,65.07,Clear
2026-04-10T23:28:07Z,SENS-012,PVNR Expressway Toll,24,65.84,Clear
2026-04-10T23:40:40Z,SENS-005,Tank Bund Road,34,55.34,Cloudy
2026-04-10T23:45:33Z,SENS-006,Hitech City Signal,8,37.04,Clear
2026-04-10T23:47:55Z,SENS-006,Hitech City Signal,33,22.38,Cloudy
2026-04-10T23:51:07Z,SENS-006,Hitech City Signal,24,46.56,Clear
2026-04-10T23:55:29Z,SENS-004,Madhapur IT Corridor,12,42.28,Cloudy
2026-04-11T00:05:47Z,SENS-005,Tank Bund Road,21,43.54,Cloudy
2026-04-11T00:19:15Z,SENS-001,Jubilee Hills Checkpost,23,16.32,Fog
2026-04-11T00:20:26Z,SENS-011,Mehdipatnam Bus Stand,26,29.85,Light Rain
2026-04-11T00:25:25Z,SENS-002,Gachibowli Junction,26,21.85,Fog
2026-04-11T00:27:06Z,SENS-009,Kukatpally Housing Board,22,30.1,Fog
2026-04-11T00:28:07Z,SENS-011,Mehdipatnam Bus Stand,28,69.77,Clear
2026-04-11T00:28:25Z,SENS-011,Mehdipatnam Bus Stand,19,25.77,Clear
2026-04-11T00:31:41Z,SENS-011,Mehdipatnam Bus Stand,22,21.81,Clear
2026-04-11T00:36:17Z,SENS-002,Gachibowli Junction,23,60.03,Cloudy
2026-04-11T00:44:24Z,SENS-004,Madhapur IT Corridor,38,50.22,Clear
2026-04-11T00:46:30Z,SENS-010,Secunderabad Clock Tower,20,29.76,Fog
2026-04-11T00:47:17Z,SENS-011,Mehdipatnam Bus Stand,21,51.0,Heavy Rain
2026-04-11T00:51:20Z,SENS-001,Jubilee Hills Checkpost,22,26.58,Heavy Rain
2026-04-11T00:54:01Z,SENS-011,Mehdipatnam Bus Stand,15,50.91,Light Rain
2026-04-11T00:54:33Z,SENS-010,Secunderabad Clock Tower,8,42.08,Clear
2026-04-11T00:54:33Z,SENS-012,PVNR Expressway Toll,24,26.13,Heavy Rain
2026-04-11T00:56:24Z,SENS-002,Gachibowli Junction,12,26.2,Clear
2026-04-11T01:00:20Z,SENS-003,Ameerpet Crossroads,4,71.4,Cloudy
2026-04-11T01:00:58Z,SENS-001,Jubilee Hills Checkpost,15,20.07,Fog
2026-04-11T01:06:28Z,SENS-010,Secunderabad Clock Tower,25,53.5,Clear
2026-04-11T01:06:48Z,SENS-005,Tank Bund Road,16,62.76,Cloudy
2026-04-11T01:07:24Z,SENS-007,Begumpet Flyover,12,39.08,Light Rain
2026-04-11T01:14:52Z,SENS-012,PVNR Expressway Toll,8,60.51,Clear
2026-04-11T01:15:35Z,SENS-002,Gachibowli Junction,10,32.19,Cloudy
2026-04-11T01:16:40Z,SENS-002,Gachibowli Junction,5,18.48,Light Rain
2026-04-11T01:21:25Z,SENS-011,Mehdipatnam Bus Stand,14,56.66,Light Rain
2026-04-11T01:23:57Z,SENS-002,Gachibowli Junction,28,63.0,Cloudy
2026-04-11T01:31:25Z,SENS-001,Jubilee Hills Checkpost,6,32.28,Clear
2026-04-11T01:32:12Z,SENS-012,PVNR Expressway Toll,25,52.65,Light Rain
2026-04-11T01:38:05Z,SENS-003,Ameerpet Crossroads,18,55.72,Clear
2026-04-11T01:39:17Z,SENS-007,Begumpet Flyover,39,63.05,Clear
2026-04-11T01:39:47Z,SENS-008,LB Nagar Crossroads,14,38.95,Clear
2026-04-11T01:39:59Z,SENS-002,Gachibowli Junction,16,63.68,Cloudy
2026-04-11T01:59:27Z,SENS-006,Hitech City Signal,4,26.95,Light Rain
2026-04-11T02:01:03Z,SENS-012,PVNR Expressway Toll,18,42.54,Cloudy
2026-04-11T02:02:49Z,SENS-009,Kukatpally Housing Board,28,30.56,Clear
2026-04-11T02:03:43Z,SENS-011,Mehdipatnam Bus Stand,5,41.08,Fog
2026-04-11T02:18:21Z,SENS-006,Hitech City Signal,33,43.04,Clear
2026-04-11T02:22:45Z,SENS-008,LB Nagar Crossroads,25,45.81,Cloudy
2026-04-11T02:23:33Z,SENS-007,Begumpet Flyover,21,46.93,Clear
2026-04-11T02:25:25Z,SENS-004,Madhapur IT Corridor,13,37.65,Light Rain
2026-04-11T02:26:10Z,SENS-010,Secunderabad Clock Tower,12,30.96,Light Rain
2026-04-11T02:27:37Z,SENS-003,Ameerpet Crossroads,9,45.28,Clear
2026-04-11T02:42:14Z,SENS-004,Madhapur IT Corridor,25,21.62,Fog
2026-04-11T02:51:14Z,SENS-003,Ameerpet Crossroads,8,30.82,Light Rain
2026-04-11T03:00:34Z,SENS-012,PVNR Expressway Toll,9,35.35,Cloudy
2026-04-11T03:01:46Z,SENS-002,Gachibowli Junction,5,17.65,Fog
2026-04-11T03:08:36Z,SENS-011,Mehdipatnam Bus Stand,31,32.71,Clear
2026-04-11T03:12:45Z,SENS-010,Secunderabad Clock Tower,18,27.93,Cloudy
2026-04-11T03:14:52Z,SENS-008,LB Nagar Crossroads,15,20.74,Light Rain
2026-04-11T03:17:21Z,SENS-008,LB Nagar Crossroads,8,37.49,Clear
2026-04-11T03:18:47Z,SENS-003,Ameerpet Crossroads,17,45.9,Light Rain
2026-04-11T03:38:11Z,SENS-008,LB Nagar Crossroads,9,25.41,Light Rain
2026-04-11T03:50:18Z,SENS-009,Kukatpally Housing Board,31,44.51,Drizzle
2026-04-11T03:55:47Z,SENS-008,LB Nagar Crossroads,16,26.74,Clear
2026-04-11T03:56:24Z,SENS-001,Jubilee Hills Checkpost,37,30.72,Clear
2026-04-11T04:03:48Z,SENS-010,Secunderabad Clock Tower,34,56.2,Light Rain
2026-04-11T04:05:04Z,SENS-003,Ameerpet Crossroads,8,19.67,Heavy Rain
2026-04-11T04:09:28Z,SENS-004,Madhapur IT Corridor,6,48.03,Fog
2026-04-11T04:10:09Z,SENS-001,Jubilee Hills Checkpost,31,14.97,Light Rain
2026-04-11T04:17:59Z,SENS-008,LB Nagar Crossroads,29,24.38,Clear
2026-04-11T04:22:49Z,SENS-012,PVNR Expressway Toll,36,48.97,Clear
2026-04-11T04:23:25Z,SENS-006,Hitech City Signal,22,26.02,Light Rain
2026-04-11T04:23:30Z,SENS-002,Gachibowli Junction,36,53.04,Clear
2026-04-11T04:35:46Z,SENS-011,Mehdipatnam Bus Stand,27,44.2,Cloudy
2026-04-11T04:37:19Z,SENS-005,Tank Bund Road,19,66.58,Cloudy
2026-04-11T04:39:03Z,SENS-005,Tank Bund Road,15,47.84,Clear
2026-04-11T04:41:40Z,SENS-002,Gachibowli Junction,10,73.99,Clear
2026-04-11T04:56:08Z,SENS-002,Gachibowli Junction,8,51.7,Clear
2026-04-11T04:59:46Z,SENS-009,Kukatpally Housing Board,24,56.35,Clear
2026-04-11T05:01:12Z,SENS-007,Begumpet Flyover,42,42.35,Clear
2026-04-11T05:01:24Z,SENS-002,Gachibowli Junction,43,52.69,Clear
2026-04-11T05:10:36Z,SENS-008,LB Nagar Crossroads,29,40.63,Cloudy
2026-04-11T05:13:57Z,SENS-007,Begumpet Flyover,32,64.69,Cloudy
2026-04-11T05:17:28Z,SENS-001,Jubilee Hills Checkpost,53,55.33,Cloudy
2026-04-11T05:22:07Z,SENS-002,Gachibowli Junction,43,38.14,Heavy Rain
2026-04-11T05:23:49Z,SENS-003,Ameerpet Crossroads,32,42.39,Heavy Rain
2026-04-11T05:32:38Z,SENS-012,PVNR Expressway Toll,45,41.86,Fog
2026-04-11T05:41:18Z,SENS-009,Kukatpally Housing Board,70,45.98,Clear
2026-04-11T05:42:08Z,SENS-004,Madhapur IT Corridor,63,50.75,Light Rain
2026-04-11T05:46:50Z,SENS-001,Jubilee Hills Checkpost,54,30.13,Cloudy
2026-04-11T05:49:22Z,SENS-003,Ameerpet Crossroads,65,14.44,Fog
2026-04-11T05:56:28Z,SENS-002,Gachibowli Junction,89,41.29,Clear
2026-04-11T06:04:05Z,SENS-001,Jubilee Hills Checkpost,57,24.2,Fog
2026-04-11T06:12:14Z,SENS-007,Begumpet Flyover,34,54.52,Cloudy
2026-04-11T06:15:27Z,SENS-005,Tank Bund Road,47,30.94,Light Rain
2026-04-11T06:34:31Z,SENS-008,LB Nagar Crossroads,55,34.19,Light Rain
2026-04-11T06:37:35Z,SENS-011,Mehdipatnam Bus Stand,38,37.56,Cloudy
2026-04-11T06:39:03Z,SENS-005,Tank Bund Road,43,34.21,Clear
2026-04-11T06:47:02Z,SENS-003,Ameerpet Crossroads,76,32.18,Clear
2026-04-11T06:50:49Z,SENS-010,Secunderabad Clock Tower,35,48.86,Cloudy
2026-04-11T06:51:30Z,SENS-005,Tank Bund Road,75,28.89,Clear
2026-04-11T06:52:12Z,SENS-003,Ameerpet Crossroads,66,49.08,Cloudy
2026-04-11T06:53:09Z,SENS-003,Ameerpet Crossroads,45,31.51,Clear
2026-04-11T07:08:18Z,SENS-011,Mehdipatnam Bus Stand,42,65.35,Clear
2026-04-11T07:16:34Z,SENS-003,Ameerpet Crossroads,85,19.21,Clear
2026-04-11T07:28:09Z,SENS-011,Mehdipatnam Bus Stand,54,43.9,Clear
2026-04-11T07:30:30Z,SENS-003,Ameerpet Crossroads,61,29.33,Heavy Rain
2026-04-11T07:30:47Z,SENS-003,Ameerpet Crossroads,49,23.03,Cloudy
2026-04-11T07:37:58Z,SENS-009,Kukatpally Housing Board,68,15.79,Clear
2026-04-11T08:12:02Z,SENS-001,Jubilee Hills Checkpost,81,26.77,Cloudy
2026-04-11T08:14:04Z,SENS-003,Ameerpet Crossroads,126,19.6,Clear
2026-04-11T08:22:02Z,SENS-003,Ameerpet Crossroads,159,24.65,Clear
2026-04-11T08:27:21Z,SENS-002,Gachibowli Junction,111,24.77,Fog
2026-04-11T08:36:55Z,SENS-010,Secunderabad Clock Tower,93,30.66,Clear
2026-04-11T08:42:45Z,SENS-012,PVNR Expressway Toll,199,13.06,Clear
2026-04-11T08:43:31Z,SENS-005,Tank Bund Road,107,25.12,Clear
2026-04-11T08:44:57Z,SENS-003,Ameerpet Crossroads,120,22.69,Fog
2026-04-11T08:47:07Z,SENS-008,LB Nagar Crossroads,183,5.6,Drizzle
2026-04-11T08:48:20Z,SENS-003,Ameerpet Crossroads,118,26.33,Clear
2026-04-11T08:54:43Z,SENS-009,Kukatpally Housing Board,110,20.25,Cloudy
2026-04-11T08:55:08Z,SENS-005,Tank Bund Road,121,19.67,Light Rain
2026-04-11T09:18:33Z,SENS-010,Secunderabad Clock Tower,128,21.22,Clear
2026-04-11T09:27:21Z,SENS-012,PVNR Expressway Toll,170,18.85,Drizzle
2026-04-11T09:30:22Z,SENS-010,Secunderabad Clock Tower,189,6.6,Clear
2026-04-11T09:38:56Z,SENS-003,Ameerpet Crossroads,110,8.72,Fog
2026-04-11T09:39:29Z,SENS-012,PVNR Expressway Toll,184,14.9,Clear
2026-04-11T09:41:19Z,SENS-007,Begumpet Flyover,92,12.08,Fog
2026-04-11T09:44:11Z,SENS-002,Gachibowli Junction,80,52.08,Clear
2026-04-11T09:45:00Z,SENS-007,Begumpet Flyover,136,17.45,Clear
2026-04-11T09:49:00Z,SENS-004,Madhapur IT Corridor,90,16.58,Clear
2026-04-11T09:49:33Z,SENS-002,Gachibowli Junction,147,16.83,Clear
2026-04-11T09:49:35Z,SENS-011,Mehdipatnam Bus Stand,150,18.35,Clear
2026-04-11T09:51:21Z,SENS-006,Hitech City Signal,139,17.92,Cloudy
2026-04-11T10:08:04Z,SENS-001,Jubilee Hills Checkpost,94,46.23,Clear
2026-04-11T10:25:03Z,SENS-005,Tank Bund Road,186,21.67,Clear
2026-04-11T10:26:49Z,SENS-008,LB Nagar Crossroads,106,7.94,Fog
2026-04-11T10:29:43Z,SENS-001,Jubilee Hills Checkpost,138,20.4,Light Rain
